index,Package,Vulnerability,OS,Package_Version
422,perl,CVE-2013-1667,debian:10,5.14.2-19
423,perl,CVE-2004-0976,debian:10,5.8.4-4
424,perl,CVE-2014-4330,debian:10,5.20.1-1
425,perl,CVE-2003-0615,debian:10,5.8.0-19
426,perl,CVE-2012-5195,debian:10,5.14.2-14
427,perl,CVE-2011-2728,debian:10,5.14.2-1
428,perl,CVE-2007-4829,debian:10,5.10.0-19
429,perl,CVE-2008-1927,debian:10,5.10.0-1
430,perl,CVE-2018-18314,debian:10,5.28.0-3
431,perl,CVE-2005-0448,debian:10,5.8.4-7
432,perl,CVE-2017-12883,debian:10,5.26.0-8
433,perl,CVE-2018-18312,debian:10,5.28.1-1
434,perl,CVE-2002-1323,debian:10,5.8.0-14
435,perl,CVE-2012-5526,debian:10,5.14.2-16
436,perl,CVE-2010-1168,debian:10,5.10.1-13
437,perl,CVE-2002-0703,debian:10,5.8.0-7
438,perl,CVE-2004-0452,debian:10,5.8.4-5
439,perl,CVE-2010-2761,debian:10,5.10.1-17
440,perl,CVE-2015-8853,debian:10,5.22.1-1
441,perl,CVE-2005-0156,debian:10,5.8.4-6
442,perl,CVE-2015-8607,debian:10,5.22.1-4
443,perl,CVE-2009-3626,debian:10,5.10.1-6
444,perl,CVE-2010-4410,debian:10,5.10.1-17
445,perl,CVE-2017-12837,debian:10,5.26.0-8
446,perl,CVE-2011-1487,debian:10,5.10.1-20
447,perl,CVE-2013-1437,debian:10,5.18.1-2
448,perl,CVE-2016-2381,debian:10,5.22.1-8
449,perl,CVE-2007-5116,debian:10,5.8.8-12
450,perl,CVE-2008-5302,debian:10,5.10.0-18
451,perl,CVE-2010-4777,debian:10,5.20.1-1
452,perl,CVE-2003-0618,debian:10,5.8.3-3
453,perl,CVE-2013-7422,debian:10,5.20.0-1
454,perl,CVE-2005-0155,debian:10,5.8.4-6
455,perl,CVE-2009-1391,debian:10,5.10.0-23
456,perl,CVE-2018-12015,debian:10,5.26.2-6
457,perl,CVE-2003-0900,debian:10,5.8.2
458,perl,CVE-2017-6512,debian:10,5.24.1-3
459,perl,CVE-2012-6329,debian:10,5.14.2-16
460,perl,CVE-2011-3597,debian:10,5.12.4-6
461,perl,CVE-2011-2939,debian:10,5.12.4-4
462,perl,CVE-2016-6185,debian:10,5.22.2-2
463,perl,CVE-2008-5303,debian:10,5.10.0-18
464,perl,CVE-2016-1238,debian:10,5.22.2-3
465,perl,CVE-2018-6797,debian:10,5.26.1-6
466,perl,CVE-2011-0761,debian:10,5.12.0-1
467,perl,CVE-2015-8853,debian:9,5.22.1-1
468,perl,CVE-2003-0618,debian:9,5.8.3-3
469,perl,CVE-2011-0761,debian:9,5.12.0-1
470,perl,CVE-2010-4410,debian:9,5.10.1-17
471,perl,CVE-2018-18312,debian:9,5.24.1-3+deb9u5
472,perl,CVE-2005-0448,debian:9,5.8.4-7
473,perl,CVE-2010-2761,debian:9,5.10.1-17
474,perl,CVE-2018-18313,debian:9,5.24.1-3+deb9u5
475,perl,CVE-2018-18311,debian:9,5.24.1-3+deb9u5
476,perl,CVE-2002-1323,debian:9,5.8.0-14
477,perl,CVE-2011-2939,debian:9,5.12.4-4
478,perl,CVE-2003-0900,debian:9,5.8.2
479,perl,CVE-2016-6185,debian:9,5.22.2-2
480,perl,CVE-2002-0703,debian:9,5.8.0-7
481,perl,CVE-2008-5302,debian:9,5.10.0-18
482,perl,CVE-2018-18314,debian:9,5.24.1-3+deb9u5
483,perl,CVE-2011-4116,debian:9,#MAXV#
484,perl,CVE-2015-8607,debian:9,5.22.1-4
485,perl,CVE-2009-3626,debian:9,5.10.1-6
486,perl,CVE-2011-2728,debian:9,5.14.2-1
487,perl,CVE-2018-6798,debian:9,5.24.1-3+deb9u3
488,perl,CVE-2005-3962,debian:9,5.8.7-9
489,perl,CVE-2017-6512,debian:9,5.24.1-3
490,perl,CVE-2014-4330,debian:9,5.20.1-1
491,perl,CVE-2012-5526,debian:9,5.14.2-16
492,perl,CVE-2016-2381,debian:9,5.22.1-8
493,perl,CVE-2017-12837,debian:9,5.24.1-3+deb9u2
494,perl,CVE-2013-1667,debian:9,5.14.2-19
495,perl,CVE-2008-1927,debian:9,5.10.0-1
496,perl,CVE-2012-5195,debian:9,5.14.2-14
497,perl,CVE-2003-0615,debian:9,5.8.0-19
498,perl,CVE-2013-1437,debian:9,5.18.1-2
499,perl,CVE-2005-0155,debian:9,5.8.4-6
500,perl,CVE-2010-4777,debian:9,5.20.1-1
501,perl,CVE-2008-2827,debian:9,5.10.0-11
502,perl,CVE-2018-6913,debian:9,5.24.1-3+deb9u3
503,perl,CVE-2009-1391,debian:9,5.10.0-23
504,perl,CVE-2018-6797,debian:9,5.24.1-3+deb9u3
505,perl,CVE-2011-1487,debian:9,5.10.1-20
506,perl,CVE-2016-1238,debian:9,5.22.2-3
507,perl,CVE-2010-4411,debian:9,5.10.1-17
508,perl,CVE-2004-0976,debian:9,5.8.4-4
509,perl,CVE-2017-12883,debian:9,5.24.1-3+deb9u2
510,perl,CVE-2010-1168,debian:9,5.10.1-13
511,perl,CVE-2005-0156,debian:9,5.8.4-6
512,perl,CVE-2008-5303,debian:9,5.10.0-18
513,perl,CVE-2011-3597,debian:9,5.12.4-6
514,perl,CVE-2007-5116,debian:9,5.8.8-12
515,perl,CVE-2010-1447,debian:9,5.12.3-1
516,perl,CVE-2013-7422,debian:9,5.20.0-1
517,perl,CVE-2004-0452,debian:9,5.8.4-5
518,perl,CVE-2012-6329,debian:9,5.14.2-16
519,perl,CVE-2007-4829,debian:9,5.10.0-19
520,perl,CVE-2018-12015,debian:9,5.24.1-3+deb9u4
521,perl,CVE-2009-3626,debian:8,5.10.1-6
522,perl,CVE-2010-4410,debian:8,5.10.1-17
523,perl,CVE-2016-1238,debian:8,5.20.2-3+deb8u6
524,perl,CVE-2012-5526,debian:8,5.14.2-16
525,perl,CVE-2002-1323,debian:8,5.8.0-14
526,perl,CVE-2018-6913,debian:8,5.20.2-3+deb8u10
527,perl,CVE-2007-4829,debian:8,5.10.0-19
528,perl,CVE-2014-4330,debian:8,5.20.1-1
529,perl,CVE-2003-0900,debian:8,5.8.2
530,perl,CVE-2008-2827,debian:8,5.10.0-11
531,perl,CVE-2003-0615,debian:8,5.8.0-19
532,perl,CVE-2013-7422,debian:8,5.20.0-1
533,perl,CVE-2017-6512,debian:8,5.20.2-3+deb8u7
534,perl,CVE-2015-8607,debian:8,5.20.2-3+deb8u2
535,perl,CVE-2016-2381,debian:8,5.20.2-3+deb8u4
536,perl,CVE-2010-4777,debian:8,5.20.1-1
537,perl,CVE-2018-18311,debian:8,5.20.2-3+deb8u12
538,perl,CVE-2013-1437,debian:8,5.18.1-2
539,perl,CVE-2007-5116,debian:8,5.8.8-12
540,perl,CVE-2013-1667,debian:8,5.14.2-19
541,perl,CVE-2018-12015,debian:8,5.20.2-3+deb8u11
542,perl,CVE-2005-0156,debian:8,5.8.4-6
543,perl,CVE-2017-12837,debian:8,5.20.2-3+deb8u9
544,perl,CVE-2012-6329,debian:8,5.14.2-16
545,perl,CVE-2005-3962,debian:8,5.8.7-9
546,perl,CVE-2015-8853,debian:8,5.20.2-3+deb8u5
547,perl,CVE-2012-5195,debian:8,5.14.2-14
548,perl,CVE-2003-0618,debian:8,5.8.3-3
549,perl,CVE-2017-12883,debian:8,5.20.2-3+deb8u9
550,perl,CVE-2018-6797,debian:8,#MAXV#
551,perl,CVE-2010-1168,debian:8,5.10.1-13
552,perl,CVE-2004-0976,debian:8,5.8.4-4
553,perl,CVE-2004-0452,debian:8,5.8.4-5
554,perl,CVE-2011-3597,debian:8,5.12.4-6
555,perl,CVE-2011-2939,debian:8,5.12.4-4
556,perl,CVE-2011-1487,debian:8,5.10.1-20
557,perl,CVE-2005-0448,debian:8,5.8.4-7
558,perl,CVE-2008-5303,debian:8,5.10.0-18
559,perl,CVE-2010-2761,debian:8,5.10.1-17
560,perl,CVE-2008-1927,debian:8,5.10.0-1
561,perl,CVE-2016-6185,debian:8,5.20.2-3+deb8u6
562,perl,CVE-2008-5302,debian:8,5.10.0-18
563,perl,CVE-2010-1447,debian:8,5.12.3-1
564,perl,CVE-2011-2728,debian:8,5.14.2-1
565,perl,CVE-2009-1391,debian:8,5.10.0-23
566,perl,CVE-2002-0703,debian:8,5.8.0-7
567,perl,CVE-2011-4116,debian:8,#MAXV#
568,perl,CVE-2005-0155,debian:8,5.8.4-6
569,perl,CVE-2011-0761,debian:8,5.12.0-1
570,perl,CVE-2010-4411,debian:8,5.10.1-17
571,perl,CVE-2016-1238,debian:unstable,5.22.2-3
572,perl,CVE-2005-0448,debian:unstable,5.8.4-7
573,perl,CVE-2003-0615,debian:unstable,5.8.0-19
574,perl,CVE-2005-3962,debian:unstable,5.8.7-9
575,perl,CVE-2008-5303,debian:unstable,5.10.0-18
576,perl,CVE-2004-0452,debian:unstable,5.8.4-5
577,perl,CVE-2018-6797,debian:unstable,5.26.1-6
578,perl,CVE-2007-4829,debian:unstable,5.10.0-19
579,perl,CVE-2010-4410,debian:unstable,5.10.1-17
580,perl,CVE-2007-5116,debian:unstable,5.8.8-12
581,perl,CVE-2010-4777,debian:unstable,5.20.1-1
582,perl,CVE-2017-6512,debian:unstable,5.24.1-3
583,perl,CVE-2017-12837,debian:unstable,5.26.0-8
584,perl,CVE-2011-3597,debian:unstable,5.12.4-6
585,perl,CVE-2018-6798,debian:unstable,5.26.1-6
586,perl,CVE-2013-7422,debian:unstable,5.20.0-1
587,perl,CVE-2010-2761,debian:unstable,5.10.1-17
588,perl,CVE-2011-0761,debian:unstable,5.12.0-1
589,perl,CVE-2011-1487,debian:unstable,5.10.1-20
590,perl,CVE-2018-18314,debian:unstable,5.28.0-3
591,perl,CVE-2012-6329,debian:unstable,5.14.2-16
592,perl,CVE-2018-18313,debian:unstable,5.28.0-3
593,perl,CVE-2008-5302,debian:unstable,5.10.0-18
594,perl,CVE-2002-1323,debian:unstable,5.8.0-14
595,perl,CVE-2012-5526,debian:unstable,5.14.2-16
596,perl,CVE-2018-18311,debian:unstable,5.28.1-1
597,perl,CVE-2005-0155,debian:unstable,5.8.4-6
598,perl,CVE-2017-12883,debian:unstable,5.26.0-8
599,perl,CVE-2016-6185,debian:unstable,5.22.2-2
600,perl,CVE-2015-8607,debian:unstable,5.22.1-4
601,perl,CVE-2011-2728,debian:unstable,5.14.2-1
602,perl,CVE-2010-1168,debian:unstable,5.10.1-13
603,perl,CVE-2003-0900,debian:unstable,5.8.2
604,perl,CVE-2018-6913,debian:unstable,5.26.1-6
605,perl,CVE-2008-1927,debian:unstable,5.10.0-1
606,perl,CVE-2004-0976,debian:unstable,5.8.4-4
607,perl,CVE-2002-0703,debian:unstable,5.8.0-7
608,perl,CVE-2010-4411,debian:unstable,5.10.1-17
609,perl,CVE-2005-0156,debian:unstable,5.8.4-6
610,perl,CVE-2013-1667,debian:unstable,5.14.2-19
611,perl,CVE-2011-2939,debian:unstable,5.12.4-4
612,perl,CVE-2009-1391,debian:unstable,5.10.0-23
613,perl,CVE-2003-0618,debian:unstable,5.8.3-3
614,perl,CVE-2014-4330,debian:unstable,5.20.1-1
615,perl,CVE-2008-2827,debian:unstable,5.10.0-11
616,perl,CVE-2013-1437,debian:unstable,5.18.1-2
617,perl,CVE-2012-5195,debian:unstable,5.14.2-14
618,perl,CVE-2010-1447,debian:unstable,5.12.3-1
619,perl,CVE-2018-18312,debian:unstable,5.28.1-1
620,perl,CVE-2011-4116,debian:unstable,#MAXV#
621,perl,CVE-2016-2381,debian:unstable,5.22.1-8
622,perl,CVE-2009-3626,debian:unstable,5.10.1-6
623,perl,CVE-2015-8853,debian:unstable,5.22.1-1
624,perl,CVE-2018-12015,debian:unstable,5.26.2-6
625,perl,CVE-2018-18313,ubuntu:18.10,5.26.2-7ubuntu0.1
626,perl,CVE-2018-18312,ubuntu:18.10,5.26.2-7ubuntu0.1
627,perl,CVE-2018-18311,ubuntu:18.10,5.26.2-7ubuntu0.1
628,perl,CVE-2018-18314,ubuntu:18.10,5.26.2-7ubuntu0.1
629,perl,CVE-2014-4330,ubuntu:12.04,5.14.2-6ubuntu2.5
630,perl,CVE-2018-6913,ubuntu:12.04,5.14.2-6ubuntu2.7
631,perl,CVE-2016-2381,ubuntu:12.04,5.14.2-6ubuntu2.5
632,perl,CVE-2015-8853,ubuntu:12.04,5.14.2-6ubuntu2.7
633,perl,CVE-2017-12883,ubuntu:12.04,5.14.2-6ubuntu2.6
634,perl,CVE-2013-1667,ubuntu:12.04,5.14.2-6ubuntu2.3
635,perl,CVE-2017-6512,ubuntu:12.04,5.14.2-6ubuntu2.7
636,perl,CVE-2012-6329,ubuntu:12.04,5.14.2-6ubuntu2.4
637,perl,CVE-2018-18311,ubuntu:12.04,5.14.2-6ubuntu2.9
638,perl,CVE-2012-5526,ubuntu:12.04,5.14.2-6ubuntu2.2
639,perl,CVE-2013-7422,ubuntu:12.04,5.14.2-6ubuntu2.5
640,perl,CVE-2018-18313,ubuntu:12.04,5.14.2-6ubuntu2.9
641,perl,CVE-2018-12015,ubuntu:12.04,5.14.2-6ubuntu2.8
642,perl,CVE-2012-5195,ubuntu:12.04,5.14.2-6ubuntu2.2
643,perl,CVE-2016-6185,ubuntu:12.04,5.14.2-6ubuntu2.7
644,perl,CVE-2018-6798,ubuntu:17.10,5.26.0-8ubuntu1.1
645,perl,CVE-2018-12015,ubuntu:17.10,5.26.0-8ubuntu1.2
646,perl,CVE-2018-6797,ubuntu:17.10,5.26.0-8ubuntu1.1
647,perl,CVE-2018-6913,ubuntu:17.10,5.26.0-8ubuntu1.1
648,perl,CVE-2013-7422,ubuntu:14.04,5.18.2-2ubuntu1.1
649,perl,CVE-2017-6512,ubuntu:14.04,5.18.2-2ubuntu1.4
650,perl,CVE-2017-12883,ubuntu:14.04,5.18.2-2ubuntu1.3
651,perl,CVE-2017-12837,ubuntu:14.04,5.18.2-2ubuntu1.3
652,perl,CVE-2015-8853,ubuntu:14.04,5.18.2-2ubuntu1.4
653,perl,CVE-2018-18311,ubuntu:14.04,5.18.2-2ubuntu1.7
654,perl,CVE-2016-2381,ubuntu:14.04,5.18.2-2ubuntu1.1
655,perl,CVE-2018-6913,ubuntu:14.04,5.18.2-2ubuntu1.4
656,perl,CVE-2018-18313,ubuntu:14.04,5.18.2-2ubuntu1.7
657,perl,CVE-2018-12015,ubuntu:14.04,5.18.2-2ubuntu1.6
658,perl,CVE-2014-4330,ubuntu:14.04,5.18.2-2ubuntu1.1
659,perl,CVE-2016-6185,ubuntu:14.04,5.18.2-2ubuntu1.4
660,perl,CVE-2012-5195,ubuntu:12.10,5.14.2-13ubuntu0.1
661,perl,CVE-2013-1667,ubuntu:12.10,5.14.2-13ubuntu0.2
662,perl,CVE-2012-6329,ubuntu:12.10,5.14.2-13ubuntu0.3
663,perl,CVE-2012-5526,ubuntu:12.10,5.14.2-13ubuntu0.1
664,perl,CVE-2015-8607,ubuntu:15.10,5.20.2-6ubuntu0.1
665,perl,CVE-2016-2381,ubuntu:15.10,5.20.2-6ubuntu0.2
666,perl,CVE-2017-6512,ubuntu:16.04,5.22.1-9ubuntu0.3
667,perl,CVE-2018-6798,ubuntu:16.04,5.22.1-9ubuntu0.3
668,perl,CVE-2018-18312,ubuntu:16.04,5.22.1-9ubuntu0.6
669,perl,CVE-2018-6797,ubuntu:16.04,5.22.1-9ubuntu0.3
670,perl,CVE-2018-18311,ubuntu:16.04,5.22.1-9ubuntu0.6
671,perl,CVE-2018-18314,ubuntu:16.04,5.22.1-9ubuntu0.6
672,perl,CVE-2018-6913,ubuntu:16.04,5.22.1-9ubuntu0.3
673,perl,CVE-2017-12837,ubuntu:16.04,5.22.1-9ubuntu0.2
674,perl,CVE-2017-12883,ubuntu:16.04,5.22.1-9ubuntu0.2
675,perl,CVE-2016-6185,ubuntu:16.04,5.22.1-9ubuntu0.3
676,perl,CVE-2018-12015,ubuntu:16.04,5.22.1-9ubuntu0.5
677,perl,CVE-2018-18313,ubuntu:16.04,5.22.1-9ubuntu0.6
678,perl,CVE-2018-18313,ubuntu:18.04,5.26.1-6ubuntu0.3
679,perl,CVE-2018-12015,ubuntu:18.04,5.26.1-6ubuntu0.1
680,perl,CVE-2018-18314,ubuntu:18.04,5.26.1-6ubuntu0.3
681,perl,CVE-2018-18311,ubuntu:18.04,5.26.1-6ubuntu0.3
682,perl,CVE-2018-18312,ubuntu:18.04,5.26.1-6ubuntu0.3
683,perl,CVE-2015-8607,ubuntu:15.04,5.20.2-2ubuntu0.1
684,perl,CVE-2017-12837,ubuntu:17.04,5.24.1-2ubuntu1.1
685,perl,CVE-2017-12883,ubuntu:17.04,5.24.1-2ubuntu1.1
686,perl,ELSA-2007-0966,oracle:5,4:5.8.8-10.0.1.el5_0.2
687,perl,ELSA-2011-1797,oracle:5,4:5.8.8-32.0.1.el5_7.6
688,perl,ELSA-2008-0522,oracle:5,4:5.8.8-10.0.1.el5_2.3
689,perl,ELSA-2010-0458,oracle:5,4:5.8.8-32.el5_5.1
690,perl,ELSA-2013-0685,oracle:5,4:5.8.8-40.el5_9
691,perl,ELSA-2011-1424,oracle:6,4:5.10.1-119.el6_1.1
692,perl,ELSA-2011-0558,oracle:6,4:5.10.1-119.el6
693,perl,ELSA-2013-0685,oracle:6,4:5.10.1-130.el6_4
694,perl,ELSA-2019-0109,oracle:7,4:5.16.3-294.el7_6
695,perl,RHSA-2013:0685,centos:5,4:5.8.8-40.el5_9
696,perl,RHSA-2011:1797,centos:5,4:5.8.8-32.el5_7.6
697,perl,RHSA-2008:0522,centos:5,4:5.8.8-10.el5_2.3
698,perl,RHSA-2007:0966,centos:5,4:5.8.8-10.el5_0.2
699,perl,RHSA-2010:0458,centos:5,4:5.8.8-32.el5_5.1
700,perl,RHSA-2011:0558,centos:6,4:5.10.1-119.el6
701,perl,RHSA-2011:1424,centos:6,4:5.10.1-119.el6_1.1
702,perl,RHSA-2013:0685,centos:6,4:5.10.1-130.el6_4
703,perl,RHSA-2019:0109,centos:7,4:5.16.3-294.el7_6
704,coreutils,CVE-2017-18018,alpine:v3.10,8.30-r0
705,coreutils,CVE-2017-18018,alpine:v3.9,8.30-r0
706,coreutils,CVE-2017-18018,alpine:v3.8,8.29-r2
707,coreutils,CVE-2017-18018,alpine:v3.7,8.28-r0
708,coreutils,CVE-2003-0853,debian:unstable,5.2.1-1
709,coreutils,CVE-2014-9471,debian:unstable,8.23-1
710,coreutils,CVE-2003-0854,debian:unstable,5.2.1-1
711,coreutils,CVE-2016-2781,debian:unstable,#MAXV#
712,coreutils,CVE-2017-2616,debian:unstable,8.20-1
713,coreutils,CVE-2008-1946,debian:unstable,5.93-1
714,coreutils,CVE-2007-4998,debian:unstable,4.1.2
715,coreutils,CVE-2005-1039,debian:unstable,6.10-1
716,coreutils,CVE-2017-18018,debian:unstable,#MAXV#
717,coreutils,CVE-2015-1865,debian:unstable,8.13-1
718,coreutils,CVE-2017-2616,debian:8,8.20-1
719,coreutils,CVE-2007-4998,debian:8,4.1.2
720,coreutils,CVE-2008-1946,debian:8,5.93-1
721,coreutils,CVE-2003-0854,debian:8,5.2.1-1
722,coreutils,CVE-2016-2781,debian:8,#MAXV#
723,coreutils,CVE-2017-18018,debian:8,#MAXV#
724,coreutils,CVE-2005-1039,debian:8,6.10-1
725,coreutils,CVE-2015-1865,debian:8,8.13-1
726,coreutils,CVE-2014-9471,debian:8,8.23-1
727,coreutils,CVE-2003-0853,debian:8,5.2.1-1
728,coreutils,CVE-2003-0853,debian:10,5.2.1-1
729,coreutils,CVE-2017-2616,debian:10,8.20-1
730,coreutils,CVE-2014-9471,debian:10,8.23-1
731,coreutils,CVE-2017-18018,debian:10,#MAXV#
732,coreutils,CVE-2016-2781,debian:10,#MAXV#
733,coreutils,CVE-2005-1039,debian:10,6.10-1
734,coreutils,CVE-2007-4998,debian:10,4.1.2
735,coreutils,CVE-2008-1946,debian:10,5.93-1
736,coreutils,CVE-2003-0854,debian:10,5.2.1-1
737,coreutils,CVE-2015-1865,debian:10,8.13-1
738,coreutils,CVE-2003-0853,debian:9,5.2.1-1
739,coreutils,CVE-2005-1039,debian:9,6.10-1
740,coreutils,CVE-2008-1946,debian:9,5.93-1
741,coreutils,CVE-2015-1865,debian:9,8.13-1
742,coreutils,CVE-2017-18018,debian:9,#MAXV#
743,coreutils,CVE-2014-9471,debian:9,8.23-1
744,coreutils,CVE-2017-2616,debian:9,8.20-1
745,coreutils,CVE-2016-2781,debian:9,#MAXV#
746,coreutils,CVE-2007-4998,debian:9,4.1.2
747,coreutils,CVE-2003-0854,debian:9,5.2.1-1
748,coreutils,CVE-2014-9471,ubuntu:14.04,8.21-1ubuntu5.1
749,coreutils,CVE-2016-2781,ubuntu:14.04,#MAXV#
750,coreutils,CVE-2016-2781,ubuntu:16.04,#MAXV#
751,coreutils,CVE-2016-2781,ubuntu:18.04,#MAXV#
752,coreutils,CVE-2014-9471,ubuntu:12.04,8.13-3ubuntu3.3
753,coreutils,CVE-2016-2781,ubuntu:12.04,#MAXV#
754,coreutils,ELSA-2013-1652,oracle:6,0:8.4-31.0.1.el6
755,coreutils,ELSA-2017-0654,oracle:6,0:8.4-46.0.1.el6
756,coreutils,RHSA-2013:1652,centos:6,0:8.4-31.el6
757,coreutils,RHSA-2017:0654,centos:6,0:8.4-46.el6
758,nodejs,CVE-2018-1000168,alpine:v3.10,8.11.3-r0
759,nodejs,CVE-2018-12115,alpine:v3.10,8.11.4-r0
760,nodejs,CVE-2017-15896,alpine:v3.10,8.9.3-r0
761,nodejs,CVE-2018-7160,alpine:v3.10,8.11.0-r0
762,nodejs,CVE-2019-5737,alpine:v3.10,10.15.3-r0
763,nodejs,CVE-2018-7161,alpine:v3.10,8.11.3-r0
764,nodejs,CVE-2018-0735,alpine:v3.10,10.14.0-r0
765,nodejs,CVE-2018-12122,alpine:v3.10,10.14.0-r0
766,nodejs,CVE-2018-7158,alpine:v3.10,8.11.0-r0
767,nodejs,CVE-2018-7167,alpine:v3.10,8.11.3-r0
768,nodejs,CVE-2017-15897,alpine:v3.10,8.9.3-r0
769,nodejs,CVE-2018-12123,alpine:v3.10,10.14.0-r0
770,nodejs,CVE-2017-1000381,alpine:v3.10,6.11.1-r0
771,nodejs,CVE-2018-0734,alpine:v3.10,10.14.0-r0
772,nodejs,CVE-2018-12121,alpine:v3.10,10.14.0-r0
773,nodejs,CVE-2017-14919,alpine:v3.10,6.11.5-r0
774,nodejs,CVE-2018-7159,alpine:v3.10,8.11.0-r0
775,nodejs,CVE-2017-1000381,alpine:v3.9,6.11.1-r0
776,nodejs,CVE-2018-12123,alpine:v3.9,10.14.0-r0
777,nodejs,CVE-2018-0734,alpine:v3.9,10.14.0-r0
778,nodejs,CVE-2018-12115,alpine:v3.9,8.11.4-r0
779,nodejs,CVE-2018-12121,alpine:v3.9,10.14.0-r0
780,nodejs,CVE-2018-12122,alpine:v3.9,10.14.0-r0
781,nodejs,CVE-2018-0735,alpine:v3.9,10.14.0-r0
782,nodejs,CVE-2018-7160,alpine:v3.9,8.11.0-r0
783,nodejs,CVE-2018-7161,alpine:v3.9,8.11.3-r0
784,nodejs,CVE-2018-1000168,alpine:v3.9,8.11.3-r0
785,nodejs,CVE-2017-15896,alpine:v3.9,8.9.3-r0
786,nodejs,CVE-2017-15897,alpine:v3.9,8.9.3-r0
787,nodejs,CVE-2018-7167,alpine:v3.9,8.11.3-r0
788,nodejs,CVE-2017-14919,alpine:v3.9,6.11.5-r0
789,nodejs,CVE-2018-7158,alpine:v3.9,8.11.0-r0
790,nodejs,CVE-2018-7159,alpine:v3.9,8.11.0-r0
791,nodejs,CVE-2018-12122,alpine:v3.8,8.14.0-r0
792,nodejs,CVE-2018-1000168,alpine:v3.8,8.11.3-r0
793,nodejs,CVE-2018-12123,alpine:v3.8,8.14.0-r0
794,nodejs,CVE-2017-14919,alpine:v3.8,6.11.5-r0
795,nodejs,CVE-2018-12115,alpine:v3.8,8.11.4-r0
796,nodejs,CVE-2018-7161,alpine:v3.8,8.11.3-r0
797,nodejs,CVE-2018-7159,alpine:v3.8,8.11.0-r0
798,nodejs,CVE-2017-15897,alpine:v3.8,8.9.3-r0
799,nodejs,CVE-2018-12121,alpine:v3.8,8.14.0-r0
800,nodejs,CVE-2017-15896,alpine:v3.8,8.9.3-r0
801,nodejs,CVE-2018-7158,alpine:v3.8,8.11.0-r0
802,nodejs,CVE-2018-7160,alpine:v3.8,8.11.0-r0
803,nodejs,CVE-2018-12116,alpine:v3.8,8.14.0-r0
804,nodejs,CVE-2017-1000381,alpine:v3.8,6.11.1-r0
805,nodejs,CVE-2018-7167,alpine:v3.8,8.11.3-r0
806,nodejs,CVE-2017-15896,alpine:v3.7,8.9.3-r0
807,nodejs,CVE-2017-1000381,alpine:v3.7,6.11.1-r0
808,nodejs,CVE-2017-14919,alpine:v3.7,6.11.5-r0
809,nodejs,CVE-2017-15897,alpine:v3.7,8.9.3-r0
810,nodejs,CVE-2016-5129,alpine:v3.6,6.10.0-r0
811,nodejs,CVE-2017-1000381,alpine:v3.6,6.10.3-r1
812,nodejs,CVE-2016-5180,alpine:v3.6,6.8.0-r0
813,nodejs,CVE-2017-1000381,alpine:v3.5,6.9.5-r1
814,nodejs,CVE-2017-1000381,alpine:v3.4,6.7.0-r1
815,nodejs,CVE-2018-12116,debian:unstable,10.15.0~dfsg-6
816,nodejs,CVE-2018-12121,debian:unstable,10.15.0~dfsg-6
817,nodejs,CVE-2019-9514,debian:unstable,#MAXV#
818,nodejs,CVE-2018-7159,debian:unstable,8.11.1~dfsg-2
819,nodejs,CVE-2019-9511,debian:unstable,#MAXV#
820,nodejs,CVE-2014-5256,debian:unstable,0.10.38~dfsg-1
821,nodejs,CVE-2018-7167,debian:unstable,10.15.0~dfsg-6
822,nodejs,CVE-2016-2216,debian:unstable,4.3.0~dfsg-1
823,nodejs,CVE-2015-7384,debian:unstable,4.1.1~dfsg-3
824,nodejs,CVE-2018-12122,debian:unstable,10.15.0~dfsg-6
825,nodejs,CVE-2016-2086,debian:unstable,4.3.0~dfsg-1
826,nodejs,CVE-2018-7158,debian:unstable,6.0.0~dfsg-1
827,nodejs,CVE-2012-2330,debian:unstable,0.6.17~dfsg1-1
828,nodejs,CVE-2013-4450,debian:unstable,0.10.21~dfsg1-1
829,nodejs,CVE-2016-1669,debian:unstable,4.4.6~dfsg-1
830,nodejs,CVE-2019-5737,debian:unstable,10.15.2~dfsg-1
831,nodejs,CVE-2015-6764,debian:unstable,4.2.3~dfsg-1
832,nodejs,CVE-2019-5739,debian:unstable,8.9.3~dfsg-5
833,nodejs,CVE-2018-7161,debian:unstable,10.15.0~dfsg-6
834,nodejs,CVE-2018-7164,debian:unstable,10.15.0~dfsg-6
835,nodejs,CVE-2016-7099,debian:unstable,4.6.0~dfsg-1
836,nodejs,CVE-2014-9748,debian:unstable,4.0.0~dfsg-1
837,nodejs,CVE-2018-7162,debian:unstable,10.15.0~dfsg-6
838,nodejs,CVE-2015-8027,debian:unstable,4.2.3~dfsg-1
839,nodejs,CVE-2018-7160,debian:unstable,8.11.1~dfsg-2
840,nodejs,CVE-2019-9513,debian:unstable,#MAXV#
841,nodejs,CVE-2018-12123,debian:unstable,10.15.0~dfsg-6
842,nodejs,CVE-2018-12115,debian:unstable,10.15.0~dfsg-6
843,nodejs,CVE-2016-5325,debian:unstable,4.6.0~dfsg-1
844,nodejs,CVE-2017-11499,debian:unstable,4.8.4~dfsg-1
845,nodejs,CVE-2018-12120,debian:unstable,8.9.3~dfsg-5
846,nodejs,CVE-2019-9513,debian:unstable,10.16.3~dfsg-1
847,nodejs,CVE-2019-9514,debian:unstable,10.16.3~dfsg-1
