,Unnamed: 0,index,Package,Vulnerability,OS,Package_Version,OS_base_name,Date_Reported,Date_Fixed,Days_For_Fix
1085,5161,5161,postgresql,RHSA-2017:2728,centos:7,0:9.2.23-1.el7_4,centos,,,
1086,5163,5163,postgresql,RHSA-2018:2557,centos:7,0:9.2.24-1.el7_5,centos,,,
1087,5165,5165,postgresql,RHSA-2016:0346,centos:7,0:9.2.15-1.el7_2,centos,2016-02-11,,
1088,5166,5166,postgresql,RHSA-2017:1983,centos:7,0:9.2.21-1.el7,centos,,,
1089,5167,5167,postgresql,RHSA-2015:2078,centos:7,0:9.2.14-1.el7_1,centos,,,
1090,5168,5168,postgresql,RHSA-2017:3402,centos:7,0:9.2.23-3.el7_4,centos,,,
1091,5169,5169,pwgen,CVE-2013-4442,debian:unstable,2.07-1,debian,2013-10-17,2015-11-04,748.0
1092,5170,5170,pwgen,CVE-2013-4440,debian:unstable,2.07-1,debian,2013-10-17,2015-11-04,748.0
1093,5171,5171,pwgen,CVE-2013-4441,debian:unstable,#MAXV#,debian,,,
1094,5183,5183,gettext,CVE-2018-18751,debian:unstable,0.19.8.1-9,debian,2018-10-27,2018-11-16,20.0
1095,5184,5184,gettext,CVE-2004-0966,debian:unstable,0.14.1-6,debian,2004-09-30,,
1096,5196,5196,findutils,CVE-2007-2452,debian:unstable,4.2.31-1,debian,2007-05-30,,
1097,5200,5200,patch,CVE-2019-13636,alpine:v3.9,2.7.6-r5,alpine,2019-07-15,,
1098,5201,5201,patch,CVE-2018-6951,alpine:v3.9,2.7.6-r2,alpine,2018-02-12,,
1099,5202,5202,patch,CVE-2018-6952,alpine:v3.9,2.7.6-r4,alpine,2018-02-12,,
1100,5207,5207,patch,CVE-2016-10713,alpine:v3.6,2.7.5-r3,alpine,2018-02-13,,
1101,5216,5216,patch,CVE-2015-1416,debian:unstable,2.5-1,debian,2015-07-28,,
1102,5217,5217,patch,CVE-2010-4651,debian:unstable,#MAXV#,debian,2011-02-18,,
1103,5220,5220,patch,CVE-2019-13638,debian:unstable,2.7.6-5,debian,2019-07-27,2019-07-27,0.0
1104,5221,5221,patch,CVE-2014-9637,debian:unstable,2.7.1-7,debian,2015-01-23,2015-01-25,2.0
1105,5223,5223,patch,CVE-2015-1395,debian:unstable,2.7.3-1,debian,2015-06-21,2016-11-27,525.0
1106,5224,5224,patch,CVE-2015-1396,debian:unstable,2.7.3-1,debian,,2016-11-27,
1107,5225,5225,patch,CVE-2015-1196,debian:unstable,2.7.1-7,debian,2015-01-14,2015-01-25,11.0
1108,5227,5227,patch,CVE-2018-1000156,debian:unstable,2.7.6-2,debian,2018-04-06,2018-08-11,127.0
1109,5228,5228,patch,CVE-2018-20969,debian:unstable,2.7.6-5,debian,2018-04-06,2019-07-27,477.0
1110,5306,5306,patch,ELSA-2019-2033,oracle:7,0:2.7.1-11.el7,oracle,,,
1111,5307,5307,patch,ELSA-2018-1200,oracle:7,0:2.7.1-10.el7_5,oracle,,,
1112,5308,5308,patch,ELSA-2018-1199,oracle:6,0:2.6-8.el6_9,oracle,,,
1113,5309,5309,patch,RHSA-2019:2033,centos:7,0:2.7.1-11.el7,centos,,,
1114,5310,5310,patch,RHSA-2018:1200,centos:7,0:2.7.1-10.el7_5,centos,,,
1115,5311,5311,patch,RHSA-2019:2964,centos:7,0:2.7.1-12.el7_7,centos,,,
1116,5312,5312,patch,RHSA-2018:1199,centos:6,0:2.6-8.el6_9,centos,,,
1117,5313,5313,patch,RHSA-2019:2798,centos:8,0:2.7.6-9.el8_0,centos,,,
1118,5314,5314,bzip2,CVE-2019-12900,alpine:v3.9,1.0.6-r7,alpine,2019-06-05,,
1119,5315,5315,bzip2,CVE-2016-3189,alpine:v3.9,1.0.6-r5,alpine,2016-06-20,,
1120,5325,5325,bzip2,CVE-2005-1260,debian:10,1.0.2-7,debian,2005-05-23,,
1121,5326,5326,bzip2,CVE-2005-0953,debian:10,1.0.2-6,debian,2005-03-30,,
1122,5328,5328,bzip2,CVE-2010-0405,debian:10,1.0.5-6,debian,2010-09-20,2011-09-21,366.0
1123,5329,5329,bzip2,CVE-2005-0758,debian:10,1.0.2-8.1,debian,2005-05-09,,
1124,5330,5330,bzip2,CVE-2011-4089,debian:10,1.0.6-1,debian,2011-11-23,2012-06-18,208.0
1125,5331,5331,bzip2,CVE-2008-1372,debian:10,1.0.5-0.1,debian,2008-03-17,,
1126,5370,5370,bzip2,ELSA-2010-0858,oracle:6,0:1.0.5-7.el6_0,oracle,,,
1127,5371,5371,bzip2,ELSA-2010-0703,oracle:5,0:1.0.3-6.el5_5,oracle,,,
1128,5372,5372,bzip2,ELSA-2008-0893,oracle:5,0:1.0.3-4.el5_2,oracle,,,
1129,5373,5373,bzip2,RHSA-2010:0703,centos:5,0:1.0.3-6.el5_5,centos,2010-09-20,,
1130,5374,5374,bzip2,RHSA-2008:0893,centos:5,0:1.0.3-4.el5_2,centos,2008-03-17,,
1131,5375,5375,bzip2,RHSA-2010:0858,centos:6,0:1.0.5-7.el6_0,centos,2010-09-20,,
1132,5376,5376,flex,CVE-2016-6354,alpine:v3.3,2.5.39-r3,alpine,2016-07-26,,
1133,5378,5378,flex,CVE-2010-0634,debian:unstable,2.5.35-1,debian,2009-01-29,,
1134,5379,5379,flex,CVE-2006-0459,debian:unstable,2.5.33-1,debian,2006-03-01,,
1135,5380,5380,flex,CVE-2019-6293,debian:unstable,#MAXV#,debian,2019-01-08,,
1136,5397,5397,dirmngr,CVE-2011-2207,debian:8,#MAXV#,debian,,,
1137,5398,5398,go,CVE-2019-6486,alpine:v3.10,1.11.5-r0,alpine,2019-01-24,,
1138,5399,5399,go,CVE-2018-6574,alpine:v3.10,1.9.4-r0,alpine,2018-02-03,,
1139,5405,5405,ruby,CVE-2017-0901,alpine:v3.10,2.4.2-r0,alpine,2017-08-29,,
1140,5406,5406,ruby,CVE-2018-8780,alpine:v3.10,2.5.1-r0,alpine,2018-03-28,,
1141,5407,5407,ruby,CVE-2017-0898,alpine:v3.10,2.4.2-r0,alpine,2017-09-15,,
1142,5408,5408,ruby,CVE-2017-0902,alpine:v3.10,2.4.2-r0,alpine,2017-08-29,,
1143,5409,5409,ruby,CVE-2018-8779,alpine:v3.10,2.5.1-r0,alpine,2018-03-28,,
1144,5410,5410,ruby,CVE-2018-6914,alpine:v3.10,2.5.1-r0,alpine,2018-03-28,,
1145,5411,5411,ruby,CVE-2017-17405,alpine:v3.10,2.4.3-r0,alpine,2017-12-14,,
1146,5412,5412,ruby,CVE-2017-14033,alpine:v3.10,2.4.2-r0,alpine,2017-09-15,,
1147,5413,5413,ruby,CVE-2018-16395,alpine:v3.10,2.5.2-r0,alpine,2018-10-17,,
1148,5414,5414,ruby,CVE-2017-0899,alpine:v3.10,2.4.2-r0,alpine,2017-08-29,,
1149,5415,5415,ruby,CVE-2017-17742,alpine:v3.10,2.5.1-r0,alpine,2018-03-28,,
1150,5416,5416,ruby,CVE-2018-8778,alpine:v3.10,2.5.1-r0,alpine,2018-03-28,,
1151,5417,5417,ruby,CVE-2017-10784,alpine:v3.10,2.4.2-r0,alpine,2015-09-15,,
1152,5418,5418,ruby,CVE-2018-8777,alpine:v3.10,2.5.1-r0,alpine,2018-03-28,,
1153,5419,5419,ruby,CVE-2017-0900,alpine:v3.10,2.4.2-r0,alpine,2017-08-29,,
1154,5420,5420,ruby,CVE-2017-14064,alpine:v3.10,2.4.2-r0,alpine,2017-08-31,,
1155,5421,5421,ruby,CVE-2018-16396,alpine:v3.10,2.5.2-r0,alpine,2018-10-17,,
1156,5431,5431,ruby,CVE-2019-8323,alpine:v3.9,2.5.5-r0,alpine,2019-03-05,,
1157,5433,5433,ruby,CVE-2019-8321,alpine:v3.9,2.5.5-r0,alpine,2019-03-05,,
1158,5435,5435,ruby,CVE-2019-8325,alpine:v3.9,2.5.5-r0,alpine,2019-03-05,,
1159,5437,5437,ruby,CVE-2019-8322,alpine:v3.9,2.5.5-r0,alpine,2019-03-05,,
1160,5439,5439,ruby,CVE-2019-8324,alpine:v3.9,2.5.5-r0,alpine,2019-03-05,,
1161,5443,5443,ruby,CVE-2019-8320,alpine:v3.9,2.5.5-r0,alpine,2019-03-05,,
1162,5550,5550,ruby,ELSA-2019-2028,oracle:7,0:2.0.0.648-36.el7,oracle,,,
1163,5551,5551,ruby,ELSA-2014-1912,oracle:7,0:2.0.0.353-22.el7_0,oracle,,,
1164,5552,5552,ruby,ELSA-2018-0378,oracle:7,0:2.0.0.648-33.el7_4,oracle,,,
1165,5553,5553,ruby,ELSA-2018-3738,oracle:7,0:2.0.0.648-34.el7_6,oracle,,,
1166,5554,5554,ruby,ELSA-2019-1235,oracle:7,0:2.0.0.648-35.el7_6,oracle,,,
1167,5555,5555,ruby,ELSA-2013-1090,oracle:6,0:1.8.7.352-12.el6_4,oracle,,,
1168,5556,5556,ruby,ELSA-2013-0612,oracle:6,0:1.8.7.352-10.el6_4,oracle,,,
1169,5557,5557,ruby,ELSA-2011-0910,oracle:6,0:1.8.7.299-7.el6_1.1,oracle,,,
1170,5558,5558,ruby,ELSA-2014-1911,oracle:6,0:1.8.7.374-3.el6_6,oracle,,,
1171,5559,5559,ruby,ELSA-2011-1581,oracle:6,0:1.8.7.352-3.el6,oracle,,,
1172,5560,5560,ruby,ELSA-2012-0069,oracle:6,0:1.8.7.352-4.el6_2,oracle,,,
1173,5561,5561,ruby,ELSA-2013-1764,oracle:6,0:1.8.7.352-13.el6,oracle,,,
1174,5562,5562,ruby,ELSA-2012-0070,oracle:5,0:1.8.5-22.el5_7.1,oracle,,,
1175,5564,5564,ruby,ELSA-2013-0129,oracle:5,0:1.8.5-27.el5,oracle,,,
1176,5565,5565,ruby,ELSA-2008-0981,oracle:5,0:1.8.5-5.el5_2.6,oracle,,,
1177,5566,5566,ruby,ELSA-2007-0965,oracle:5,0:1.8.5-5.el5_1.1,oracle,,,
1178,5567,5567,ruby,ELSA-2013-0611,oracle:5,0:1.8.5-29.el5_9,oracle,,,
1179,5568,5568,ruby,ELSA-2011-0909,oracle:5,0:1.8.5-19.el5_6.1,oracle,,,
1180,5569,5569,ruby,ELSA-2008-0561,oracle:5,0:1.8.5-5.el5_2.3,oracle,,,
1181,5570,5570,ruby,ELSA-2009-1140,oracle:5,0:1.8.5-5.el5_3.7,oracle,,,
1182,5571,5571,ruby,ELSA-2008-0897,oracle:5,0:1.8.5-5.el5_2.5,oracle,,,
1183,5572,5572,ruby,ELSA-2019-1972,oracle:8,0:2.5.3-104.module+el8.0.0+5238+4f9ac61b,oracle,,,
1184,5573,5573,ruby,RHSA-2011:0909,centos:5,0:1.8.5-19.el5_6.1,centos,2011-03-21,,
1185,5574,5574,ruby,RHSA-2008:0561,centos:5,0:1.8.5-5.el5_2.3,centos,2008-06-30,,
1186,5575,5575,ruby,RHSA-2013:1090,centos:5,0:1.8.5-31.el5_9,centos,2013-06-27,,
1187,5576,5576,ruby,RHSA-2013:0611,centos:5,0:1.8.5-29.el5_9,centos,,,
1188,5577,5577,ruby,RHSA-2007:0965,centos:5,0:1.8.5-5.el5_1.1,centos,2007-11-01,,
1189,5578,5578,ruby,RHSA-2012:0070,centos:5,0:1.8.5-22.el5_7.1,centos,2011-12-28,,
1190,5579,5579,ruby,RHSA-2009:1140,centos:5,0:1.8.5-5.el5_3.7,centos,2007-04-02,,
1191,5580,5580,ruby,RHSA-2008:0897,centos:5,0:1.8.5-5.el5_2.5,centos,2008-08-08,,
1192,5581,5581,ruby,RHSA-2008:0981,centos:5,0:1.8.5-5.el5_2.6,centos,2008-12-04,,
1193,5582,5582,ruby,RHSA-2013:0129,centos:5,0:1.8.5-27.el5,centos,2012-10-05,,
1194,5584,5584,ruby,RHSA-2011:1581,centos:6,0:1.8.7.352-3.el6,centos,2011-01-29,,
1195,5585,5585,ruby,RHSA-2014:1911,centos:6,0:1.8.7.374-3.el6_6,centos,2014-11-04,,
1196,5586,5586,ruby,RHSA-2013:0612,centos:6,0:1.8.7.352-10.el6_4,centos,2012-10-05,,
1197,5587,5587,ruby,RHSA-2012:0069,centos:6,0:1.8.7.352-4.el6_2,centos,2011-12-28,,
1198,5588,5588,ruby,RHSA-2013:1764,centos:6,0:1.8.7.352-13.el6,centos,2013-11-22,,
1199,5589,5589,ruby,RHSA-2011:0910,centos:6,0:1.8.7.299-7.el6_1.1,centos,2011-03-21,,
1200,5590,5590,ruby,RHSA-2019:2028,centos:7,0:2.0.0.648-36.el7,centos,,,
1201,5591,5591,ruby,RHSA-2018:0378,centos:7,0:2.0.0.648-33.el7_4,centos,,,
1202,5592,5592,ruby,RHSA-2018:3738,centos:7,0:2.0.0.648-34.el7_6,centos,,,
1203,5593,5593,ruby,RHSA-2019:1235,centos:7,0:2.0.0.648-35.el7_6,centos,,,
1204,5594,5594,ruby,RHSA-2014:1912,centos:7,0:2.0.0.353-22.el7_0,centos,2014-07-18,,
1205,5595,5595,ruby,RHSA-2019:1972,centos:8,0:2.5.3-104.module+el8.0.0+3250+4b7d6d43,centos,,,
1206,5596,5596,exif,CVE-2012-2845,debian:unstable,0.6.20-2,debian,2012-07-12,2012-07-20,8.0
1207,5600,5600,net-tools,CVE-2002-1976,debian:unstable,#MAXV#,debian,2002-07-24,,
1208,5604,5604,curl,CVE-2014-0138,alpine:v3.10,7.36.0,alpine,2014-03-26,,
1209,5605,5605,curl,CVE-2019-3823,alpine:v3.10,7.64.0-r0,alpine,2019-02-06,,
1210,5606,5606,curl,CVE-2018-0500,alpine:v3.10,7.61.0-r0,alpine,2018-07-11,,
1211,5607,5607,curl,CVE-2017-2629,alpine:v3.10,7.53.0,alpine,2017-02-22,,
1212,5608,5608,curl,CVE-2016-8615,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1213,5609,5609,curl,CVE-2019-5436,alpine:v3.10,7.65.0-r0,alpine,2019-05-22,,
1214,5610,5610,curl,CVE-2018-16842,alpine:v3.10,7.62.0-r0,alpine,2018-10-31,,
1215,5611,5611,curl,CVE-2019-5435,alpine:v3.10,7.65.0-r0,alpine,2019-05-22,,
1216,5612,5612,curl,CVE-2016-7141,alpine:v3.10,7.50.2,alpine,2016-09-07,,
1217,5613,5613,curl,CVE-2018-14618,alpine:v3.10,7.61.1-r0,alpine,2018-09-05,,
1218,5614,5614,curl,CVE-2017-1000099,alpine:v3.10,7.55.0-r0,alpine,2017-07-15,,
1219,5615,5615,curl,CVE-2017-7407,alpine:v3.10,7.53.1-r2,alpine,2017-04-04,,
1220,5616,5616,curl,CVE-2014-0139,alpine:v3.10,7.36.0,alpine,2014-03-26,,
1221,5617,5617,curl,CVE-2018-16890,alpine:v3.10,7.64.0-r0,alpine,2019-02-06,,
1222,5618,5618,curl,CVE-2017-8816,alpine:v3.10,7.57.0-r0,alpine,2017-11-29,,
1223,5619,5619,curl,CVE-2016-7167,alpine:v3.10,7.50.3,alpine,2016-09-14,,
1224,5620,5620,curl,CVE-2018-1000301,alpine:v3.10,7.60.0-r0,alpine,2018-05-16,,
1225,5621,5621,curl,CVE-2016-8625,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1226,5622,5622,curl,CVE-2016-8618,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1227,5623,5623,curl,CVE-2016-8624,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1228,5624,5624,curl,CVE-2018-16840,alpine:v3.10,7.62.0-r0,alpine,2018-10-31,,
1229,5625,5625,curl,CVE-2016-8619,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1230,5626,5626,curl,CVE-2018-1000300,alpine:v3.10,7.60.0-r0,alpine,2018-05-16,,
1231,5627,5627,curl,CVE-2016-8616,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1232,5628,5628,curl,CVE-2016-8620,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1233,5629,5629,curl,CVE-2017-1000101,alpine:v3.10,7.55.0-r0,alpine,2017-06-14,,
1234,5630,5630,curl,CVE-2019-3822,alpine:v3.10,7.64.0-r0,alpine,2019-02-06,,
1235,5631,5631,curl,CVE-2018-16839,alpine:v3.10,7.62.0-r0,alpine,2018-10-31,,
1236,5632,5632,curl,CVE-2018-1000122,alpine:v3.10,7.59.0-r0,alpine,2018-03-14,,
1237,5633,5633,curl,CVE-2016-5419,alpine:v3.10,7.50.1,alpine,2016-08-03,,
1238,5634,5634,curl,CVE-2016-8617,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1239,5635,5635,curl,CVE-2016-5421,alpine:v3.10,7.50.1,alpine,2016-08-03,,
1240,5636,5636,curl,CVE-2017-7468,alpine:v3.10,7.54.0-r0,alpine,2017-04-19,,
1241,5637,5637,curl,CVE-2017-8817,alpine:v3.10,7.57.0-r0,alpine,2017-11-29,,
1242,5638,5638,curl,CVE-2017-8818,alpine:v3.10,7.57.0-r0,alpine,2017-11-29,,
1243,5639,5639,curl,CVE-2016-9594,alpine:v3.10,7.52.1,alpine,2016-12-23,,
1244,5640,5640,curl,CVE-2017-1000100,alpine:v3.10,7.55.0-r0,alpine,2017-07-11,,
1245,5641,5641,curl,CVE-2016-8623,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1246,5642,5642,curl,CVE-2016-5420,alpine:v3.10,7.50.1,alpine,2016-08-03,,
1247,5643,5643,curl,CVE-2018-1000121,alpine:v3.10,7.59.0-r0,alpine,2018-03-14,,
1248,5644,5644,curl,CVE-2017-1000257,alpine:v3.10,7.56.1-r0,alpine,2017-10-23,,
1249,5645,5645,curl,CVE-2016-8621,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1250,5646,5646,curl,CVE-2016-8622,alpine:v3.10,7.51.0,alpine,2016-09-14,,
1251,5647,5647,curl,CVE-2018-1000120,alpine:v3.10,7.59.0-r0,alpine,2018-03-14,,
1252,5658,5658,curl,CVE-2018-16980,alpine:v3.9,7.64.0-r0,alpine,2018-09-12,,
1253,5716,5716,curl,CVE-2018-1000005,alpine:v3.7,7.58.0-r0,alpine,2018-01-24,,
1254,5779,5779,curl,CVE-2016-9953,alpine:v3.3,7.52.1-r0,alpine,2016-11-29,,
1255,5793,5793,curl,CVE-2017-1000254,alpine:v3.3,7.55.0-r1,alpine,2017-10-05,,
1256,5796,5796,curl,CVE-2016-9586,alpine:v3.3,7.52.1-r0,alpine,2016-12-21,,
1257,5799,5799,curl,CVE-2016-9952,alpine:v3.3,7.52.1-r0,alpine,2016-12-21,,
1258,5930,5930,curl,CVE-2015-3148,debian:10,7.42.0-1,debian,2015-04-22,,
1259,5932,5932,curl,CVE-2010-0734,debian:10,7.20.0-1,debian,2010-02-09,,
1260,5940,5940,curl,CVE-2014-8150,debian:10,7.38.0-4,debian,2015-01-26,,
1261,5944,5944,curl,CVE-2013-2174,debian:10,7.31.0-1,debian,2013-06-22,,
1262,5948,5948,curl,CVE-2013-1944,debian:10,7.29.0-2.1,debian,2013-04-12,,
1263,5949,5949,curl,CVE-2003-1605,debian:10,7.10.7-1,debian,2003-08-03,,
1264,5952,5952,curl,CVE-2014-3613,debian:10,7.38.0-1,debian,2014-09-10,,
1265,5953,5953,curl,CVE-2009-2417,debian:10,7.19.5-1.1,debian,2009-08-12,,
1266,5955,5955,curl,CVE-2015-3153,debian:10,7.42.1-1,debian,2015-04-29,,
1267,5957,5957,curl,CVE-2015-3145,debian:10,7.42.0-1,debian,2015-04-22,,
1268,5959,5959,curl,CVE-2005-4077,debian:10,7.15.1-1,debian,2005-12-07,,
1269,5961,5961,curl,CVE-2013-4545,debian:10,7.33.0-1,debian,2013-11-15,,
1270,5963,5963,curl,CVE-2018-1000007,debian:10,7.58.0-1,debian,2018-01-24,2018-01-25,1.0
1271,5971,5971,curl,CVE-2014-0015,debian:10,7.35.0-1,debian,2014-01-29,,
1272,5975,5975,curl,CVE-2005-0490,debian:10,7.13.0-2,debian,2005-02-21,,
1273,5977,5977,curl,CVE-2016-0755,debian:10,7.47.0-1,debian,2016-01-28,2016-08-09,194.0
1274,5978,5978,curl,CVE-2011-3389,debian:10,7.24.0-1,debian,2011-09-26,,
1275,5979,5979,curl,CVE-2015-3236,debian:10,7.43.0-1,debian,2015-06-17,2015-08-18,62.0
1276,5980,5980,curl,CVE-2012-0036,debian:10,7.24.0-1,debian,2012-01-24,,
1277,5982,5982,curl,CVE-2014-3620,debian:10,7.38.0-1,debian,2014-09-10,,
1278,5984,5984,curl,CVE-2007-3564,debian:10,7.16.4-1,debian,2007-07-10,,
1279,5985,5985,curl,CVE-2011-2192,debian:10,7.21.6-2,debian,2011-06-23,,
1280,5986,5986,curl,CVE-2015-3237,debian:10,7.43.0-1,debian,2015-06-17,2015-08-18,62.0
1281,5988,5988,curl,CVE-2013-6422,debian:10,7.34.0-1,debian,2013-12-17,,
1282,5989,5989,curl,CVE-2015-3144,debian:10,7.42.0-1,debian,2015-04-22,,
1283,5990,5990,curl,CVE-2014-3707,debian:10,7.38.0-3,debian,2014-11-05,,
1284,5994,5994,curl,CVE-2015-3143,debian:10,7.42.0-1,debian,2015-04-22,,
1285,5995,5995,curl,CVE-2009-0037,debian:10,7.18.2-8.1,debian,2009-03-03,,
1286,5996,5996,curl,CVE-2005-3185,debian:10,7.15.0-1,debian,2005-10-13,,
1287,5997,5997,curl,CVE-2016-3739,debian:10,7.50.1-1,debian,2016-05-18,2016-12-29,225.0
1288,5999,5999,curl,CVE-2006-1061,debian:10,7.15.3-1,debian,2006-03-20,,
1289,6000,6000,curl,CVE-2013-0249,debian:10,7.29.0-1,debian,2013-02-06,,
1290,6002,6002,curl,CVE-2019-5482,debian:10,#MAXV#,debian,2019-09-11,,
1291,6003,6003,curl,CVE-2019-5481,debian:10,#MAXV#,debian,2019-09-11,,
1292,6491,6491,curl,ELSA-2019-2181,oracle:7,0:7.29.0-54.0.1.el7,oracle,,,
1293,6492,6492,curl,ELSA-2019-4652,oracle:7,0:7.29.0-51.0.1.el7,oracle,,,
1294,6493,6493,curl,ELSA-2017-3263,oracle:7,0:7.29.0-42.el7_4.1,oracle,,,
1295,6494,6494,curl,ELSA-2016-2575,oracle:7,0:7.29.0-35.el7,oracle,,,
1296,6495,6495,curl,ELSA-2015-2159,oracle:7,0:7.29.0-25.0.1.el7,oracle,,,
1297,6496,6496,curl,ELSA-2018-3157,oracle:7,0:7.29.0-51.el7,oracle,,,
1298,6497,6497,curl,ELSA-2017-2016,oracle:7,0:7.29.0-42.el7,oracle,,,
1299,6498,6498,curl,ELSA-2019-1880,oracle:7,0:7.29.0-51.0.1.el7_6.3,oracle,,,
1300,6499,6499,curl,ELSA-2009-1209,oracle:5,0:7.15.5-2.1.el5_3.5,oracle,,,
1301,6500,6500,curl,ELSA-2013-0771,oracle:5,0:7.15.5-16.el5_9,oracle,,,
1302,6501,6501,curl,ELSA-2011-0918,oracle:5,0:7.15.5-9.el5_6.3,oracle,,,
1303,6502,6502,curl,ELSA-2013-0983,oracle:5,0:7.15.5-17.el5_9,oracle,,,
1304,6503,6503,curl,ELSA-2009-0341,oracle:5,0:7.15.5-2.1.el5_3.4,oracle,,,
1305,6504,6504,curl,ELSA-2010-0273,oracle:5,0:7.15.5-9.el5,oracle,,,
1306,6505,6505,curl,ELSA-2015-1254,oracle:6,0:7.19.7-46.el6,oracle,,,
1307,6507,6507,curl,ELSA-2017-0847,oracle:6,0:7.19.7-53.el6_9,oracle,,,
1308,6510,6510,curl,ELSA-2014-0561,oracle:6,0:7.19.7-37.el6_5.3,oracle,,,
1309,6512,6512,curl,RHSA-2013:0771,centos:5,0:7.15.5-16.el5_9,centos,2013-04-12,,
1310,6513,6513,curl,RHSA-2013:0983,centos:5,0:7.15.5-17.el5_9,centos,2013-06-22,,
1311,6514,6514,curl,RHSA-2011:0918,centos:5,0:7.15.5-9.el5_6.3,centos,2011-06-23,,
1312,6515,6515,curl,RHSA-2009:1209,centos:5,0:7.15.5-2.1.el5_3.5,centos,2009-08-12,,
1313,6516,6516,curl,RHSA-2010:0273,centos:5,0:7.15.5-9.el5,centos,2010-02-09,,
1314,6517,6517,curl,RHSA-2009:0341,centos:5,0:7.15.5-2.1.el5_3.4,centos,2009-03-03,,
1315,6519,6519,curl,RHSA-2017:0847,centos:6,0:7.19.7-53.el6_9,centos,,,
1316,6521,6521,curl,RHSA-2014:0561,centos:6,0:7.19.7-37.el6_5.3,centos,2014-03-26,,
1317,6523,6523,curl,RHSA-2015:1254,centos:6,0:7.19.7-46.el6,centos,,,
1318,6524,6524,curl,RHSA-2016:2575,centos:7,0:7.29.0-35.el7,centos,2016-09-07,,
1319,6525,6525,curl,RHSA-2019:1880,centos:7,0:7.29.0-51.el7_6.3,centos,,,
1320,6526,6526,curl,RHSA-2017:2016,centos:7,0:7.29.0-42.el7,centos,,,
1321,6527,6527,curl,RHSA-2018:3157,centos:7,0:7.29.0-51.el7,centos,,,
1322,6528,6528,curl,RHSA-2019:2181,centos:7,0:7.29.0-54.el7,centos,,,
1323,6529,6529,curl,RHSA-2017:3263,centos:7,0:7.29.0-42.el7_4.1,centos,,,
1324,6530,6530,curl,RHSA-2015:2159,centos:7,0:7.29.0-25.el7,centos,,,
1325,6531,6531,grep,CVE-2015-1345,debian:unstable,2.20-4.1,debian,2015-02-19,2015-07-13,144.0
1326,6532,6532,grep,CVE-2012-5667,debian:unstable,2.11-1,debian,2012-03-02,2012-04-14,43.0
1327,6540,6540,grep,ELSA-2015-2111,oracle:7,0:2.20-2.el7,oracle,,,
1328,6541,6541,grep,ELSA-2015-1447,oracle:6,0:2.20-3.el6,oracle,,,
1329,6542,6542,grep,RHSA-2015:1447,centos:6,0:2.20-3.el6,centos,,,
1330,6543,6543,grep,RHSA-2015:2111,centos:7,0:2.20-2.el7,centos,,,
1331,6544,6544,libgcc,ELSA-2018-0849,oracle:7,0:4.8.5-28.0.1.el7,oracle,,,
1332,6545,6545,libgcc,ELSA-2011-0025,oracle:5,0:4.1.2-50.el5,oracle,,,
1333,6546,6546,libgcc,ELSA-2010-0039,oracle:5,0:4.1.2-46.el5_4.2,oracle,,,
1334,6547,6547,libgcc,RHSA-2011:0025,centos:5,0:4.1.2-50.el5,centos,2010-06-08,,
1335,6548,6548,libgcc,RHSA-2010:0039,centos:5,0:4.1.2-46.el5_4.2,centos,2009-11-25,,
1336,6549,6549,libgcc,RHSA-2018:0849,centos:7,0:4.8.5-28.el7,centos,,,
1337,6550,6550,bzr,CVE-2013-2099,debian:unstable,2.6.0~bzr6574-1,debian,2014-09-18,,
1338,6551,6551,bzr,CVE-2017-14176,debian:unstable,2.7.0+bzr6622-7,debian,2017-08-15,2017-10-03,49.0
1339,6564,6564,runit,CVE-2006-1319,debian:unstable,1.4.1-1,debian,2006-03-22,,
1340,6568,6568,mercurial,CVE-2017-1000116,alpine:v3.4,4.3.1-r0,alpine,2017-08-10,,
1341,6569,6569,mercurial,CVE-2017-1000115,alpine:v3.4,4.3.1-r0,alpine,2017-08-10,,
1342,6570,6570,mercurial,CVE-2018-1000132,alpine:v3.6,4.5.2-r0,alpine,2018-03-06,,
1343,6573,6573,mercurial,CVE-2019-3902,alpine:v3.9,4.9-r0,alpine,2019-04-18,,
1344,6583,6583,mercurial,CVE-2014-9390,debian:10,3.1.2-2,debian,2014-12-19,,
1345,6584,6584,mercurial,CVE-2018-13346,debian:10,4.6.1-1,debian,2018-06-06,2018-08-10,65.0
1346,6585,6585,mercurial,CVE-2016-3069,debian:10,3.7.3-1,debian,2016-04-17,2016-06-10,54.0
1347,6586,6586,mercurial,CVE-2014-9462,debian:10,3.4-1,debian,2015-01-01,,
1348,6587,6587,mercurial,CVE-2018-13347,debian:10,4.6.1-1,debian,2018-06-06,2018-08-10,65.0
1349,6588,6588,mercurial,CVE-2017-17458,debian:10,4.4.1-1,debian,2017-11-03,2018-03-15,132.0
